3240;0;0
3242;0;0
3244;0;0
3246;0;0
3248;0;0
3250;0;0
3252;0;0
3254;0;0
3256;0;0
3258;0;0
3260;0;0
3262;0;0
3264;0;0
3266;0;0
3268;0;0
3270;0;0
3272;0;0
3274;0;0
3276;0;0
3278;0;0
3280;0;0
3282;0;0
3284;0;0
3286;0;0
3288;0;0
3290;0;0
3292;0;0
3294;0;0
3296;0;0
3298;0;0
3300;0;0
3302;0;0
3304;0;0
3306;0;0
3308;0;0
3310;0;0
3312;0;0
3314;0;0
3316;0;0
3318;0;0
3320;0;0
3322;0;0
3324;0;0
3326;0;0
3328;0;0
3330;0;0
3332;0;0
3334;0;0
3336;0;0
3338;0;0
3340;0;0
3342;0;0
3344;0;0
3346;0;0
3348;0;0
3350;0;0
3352;0;0
3354;0;0
3356;0;0
3358;0;0
3360;0;0
3362;0;0
3364;0;0
3366;0;0
3368;0;0
3370;0;0
3372;0;0
3374;0;0
3376;0;0
3378;0;0
3380;0;0
3382;0;0
3384;0;0
3386;0;0
3388;0;0
3390;0;0
3392;0;0
3394;0;0
3396;0;0
3398;0;0
3400;0;0
3402;0;0
3404;0;0
3406;0;0
3408;0;0
3410;0;0
3412;0;0
3414;0;0
3416;0;0
3418;0;0
3420;0;0
3422;0;0
3424;0;0
3426;0;0
3428;0;0
3430;0;0
3432;0;0
3434;0;0
3436;0;0
3438;0;0
3440;0;0
3442;0;0
3444;0;0
3446;0;0
3448;0;0
3450;0;0
3452;0;0
3454;0;0
3456;0;0
3458;0;0
3460;0;0
3462;0;0
3464;0;0
3466;0;0
3468;0;0
3470;0;0
3472;0;0
3474;0;0
3476;0;0
3478;0;0
3480;0;0
3482;0;0
3484;0;0
3486;0;0
3488;0;0
3490;0;0
3492;0;0
3494;0;0
3496;0;0
3498;0;0
3500;0;0
3502;0;0
3504;0;0
3506;0;0
3508;0;0
3510;0;0
3512;0;0
3514;0;0
3516;0;0
3518;0;0
3520;0;0
3522;0;0
3524;0;0
3526;0;0
3528;0;0
3530;0;0
3532;0;0
3534;0;0
3536;0;0
3538;0;0
3540;0;0
3542;0;0
3544;0;0
3546;0;0
3548;0;0
3550;0;0
3552;0;0
3554;0;0
3556;0;0
3558;0;0
3560;0;0
3562;0;0
3564;0;0
3566;0;0
3568;0;0
3570;0;0
3572;0;0
3574;0;0
3576;0;0
3578;0;0
3580;0;0
3582;0;0
3584;0;0
3586;0;0
3588;0;0
3590;0;0
3592;0;0
3594;0;0
3596;0;0
3598;0;0
3600;0;0
3602;0;0
3604;0;0
3606;0;0
3608;0;0
3610;0;0
3612;0;0
3614;0;0
3616;0;0
3618;0;0
3620;0;0
3622;0;0
3624;0;0
3626;0;0
3628;0;0
3630;0;0
3632;0;0
3634;0;0
3636;0;0
3638;0;0
3640;0;0
3642;0;0
3644;0;0
3646;0;0
3648;0;0
3650;0;0
3652;0;0
3654;0;0
3656;0;0
3658;0;0
3660;0;0
3662;0;0
3664;0;0
3666;0;0
3668;0;0
3670;0;0
3672;0;0
3674;0;0
3676;0;0
3678;0;0
3680;0;0
3682;0;0
3684;0;0
3686;0;0
3688;0;0
3690;0;0
3692;0;0
3694;0;0
3696;0;0
3698;0;0
3700;0;0
3702;0;0
3704;0;0
3706;0;0
3708;0;0
3710;0;0
3712;0;0
3714;0;0
3716;0;0
3718;0;0
3720;0;0
3722;0;0
3724;0;0
3726;0;0
3728;0;0
3730;0;0
3732;0;0
3734;0;0
3736;0;0
3738;0;0
3740;0;0
3742;0;0
3744;0;0
3746;0;0
3748;0;0
3750;0;0
3752;0;0
3754;0;0
3756;0;0
3758;0;0
3760;0;0
3762;0;0
3764;0;0
3766;0;0
3768;0;0
3770;0;0
3772;0;0
3774;0;0
3776;0;0
3778;0;0
3780;0;0
3782;0;0
3784;0;0
3786;0;0
3788;0;0
3790;0;0
3792;0;0
3794;0;0
3796;0;0
3798;0;0
3800;0;0
3802;0;0
3804;0;0
3806;0;0
3808;0;0
3810;0;0
3812;0;0
3814;0;0
3816;0;0
3818;0;0
3820;0;0
3822;0;0
3824;0;0
3826;0;0
3828;0;0
3830;0;0
3832;0;0
3834;0;0
3836;0;0
3838;0;0
3840;0;0
3842;0;0
3844;0;0
3846;0;0
3848;0;0
3850;0;0
3852;0;0
3854;0;0
3856;0;0
3858;0;0
3860;0;0
3862;0;0
3864;0;0
3866;0;0
3868;0;0
3870;0;0
3872;0;0
3874;0;0
3876;0;0
3878;0;0
3880;0;0
3882;0;0
3884;0;0
3886;0;0
3888;0;0
3890;0;0
3892;0;0
3894;0;0
3896;0;0
3898;0;0
3900;0;0
3902;0;0
3904;0;0
3906;0;0
3908;0;0
3910;0;0
3912;0;0
3914;0;0
3916;0;0
3918;0;0
3920;0;0
3922;0;0
3924;0;0
3926;0;0
3928;0;0
3930;0;0
3932;0;0
3934;0;0
3936;0;0
3938;0;0
3940;0;0
3942;0;0
3944;0;0
3946;0;0
3948;0;0
3950;0;0
3952;0;0
3954;0;0
3956;0;0
3958;0;0
3960;0;0
3962;0;0
3964;0;0
3966;0;0
3968;0;0
3970;0;0
3972;0;0
3974;0;0
3976;0;0
3978;0;0
3980;0;0
3982;0;0
3984;0;0
3986;0;0
3988;0;0
3990;0;0
3992;0;0
3994;0;0
3996;0;0
3998;0;0
4000;0;0
4002;0;0
4004;0;0
4006;0;0
4008;0;0
4010;0;0
4012;0;0
4014;0;0
4016;0;0
4018;0;0
4020;0;0
4022;0;0
4024;0;0
4026;0;0
4028;0;0
4030;0;0
4032;0;0
4034;0;0
4036;0;0
4038;0;0
4040;0;0
4042;0;0
4044;0;0
4046;0;0
4048;0;0
4050;0;0
4052;0;0
4054;0;0
4056;0;0
4058;0;0
4060;0;0
4062;0;0
4064;0;0
4066;0;0
4068;0;0
4070;0;0
4072;0;0
4074;0;0
4076;0;0
4078;0;0
4080;0;0
4082;0;0
4084;0;0
4086;0;0
4088;0;0
4090;0;0
4092;0;0
4094;0;0
4096;0;0
4098;0;0
4100;0;0
4102;0;0
4104;0;0
4106;0;0
4108;0;0
4110;0;0
4112;0;0
4114;0;0
4116;0;0
4118;0;0
4120;0;0
4122;0;0
4124;0;0
4126;0;0
4128;0;0
4130;0;0
4132;0;0
4134;0;0
4136;0;0
4138;0;0
4140;0;0
4142;0;0
4144;0;0
4146;0;0
4148;0;0
4150;0;0
4152;0;0
4154;0;0
4156;0;0
4158;0;0
4160;0;0
4162;0;0
4164;-0.000001;0
4166;0;0
4168;-0.000001;0
4170;0.000001;0
4172;-0.000003;0
4174;-0.000002;0
4176;0.000002;0
4178;0.000002;0
4180;-0.000003;0
4182;0.000001;0
4184;-0.000003;0
4186;-0.000002;0
4188;-0.000001;0
4190;0;0
4192;0;0
4194;-0.000004;0
4196;0.000003;0
4198;0.000003;0
4200;0;0
4202;0.000482;0
4204;-0.010908;0
4206;-0.01117;0
4208;-0.010216;0
4210;-0.009562;0
4212;-0.007143;0
4214;-0.004666;0
4216;-0.002437;0
4218;-0.001335;0
4220;-0.000427;0
4222;-0.000368;0
4224;-0.000717;0
4226;-0.001169;0
4228;-0.001781;0
4230;-0.002305;0
4232;-0.003075;0
4234;-0.004338;0
4236;-0.005521;0
4238;-0.007192;0
4240;-0.00892;0
4242;-0.010025;0
4244;-0.010545;0
4246;-0.010155;0
4248;-0.008488;0
4250;-0.005955;0
4252;-0.004007;0
4254;-0.002389;0
4256;-0.00164;0
4258;-0.000934;0
4260;-0.000481;0
4262;-0.00013;0
4264;0.000055;0
4266;0.000193;0
4268;0.000257;0
4270;0.000229;0
4272;0.000082;0
4274;-0.000083;0
4276;-0.000299;0
4278;-0.000524;0
4280;-0.000605;0
4282;-0.000611;0
4284;-0.000414;0
4286;-0.000194;0
4288;-0.000101;0
4290;-0.000025;0
4292;-0.00003;0
4294;-0.000016;0
4296;0.000012;0
4298;-0.000032;0
4300;-0.000068;0
4302;-0.000192;0
4304;-0.000325;0
4306;-0.000435;0
4308;-0.000451;0
4310;-0.00048;0
4312;-0.000441;0
4314;-0.000412;0
4316;-0.000381;0
4318;-0.000379;0
4320;-0.000339;0
4322;-0.000275;0
4324;-0.00022;0
4326;-0.000187;0
4328;-0.000139;0
4330;-0.000147;0
4332;-0.00013;0
4334;-0.000119;0
4336;-0.000089;0
4338;-0.000075;0
4340;-0.000076;0
4342;-0.00007;0
4344;-0.000073;0
4346;-0.000065;0
4348;-0.00005;0
4350;-0.000091;0
4352;-0.000031;0
4354;-0.000002;0
4356;0;0
4358;-0.000002;0
4360;-0.000004;0
4362;-0.000006;0
4364;0;0
4366;-0.000003;0
4368;0.000006;0
4370;0.000005;0
4372;0.000004;0
4374;0.000002;0
4376;0.000004;0
4378;0.000002;0
4380;0.000004;0
4382;0.000002;0
4384;0;0
4386;0.000002;0
4388;0;0
4390;0.000003;0
4392;0.000002;0
4394;0.000003;0
4396;0;0
4398;-0.000002;0
4400;0.000003;0
4402;0;0
4404;0.000002;0
4406;0;0
4408;0;0
4410;0;0
4412;0;0
4414;0;0
4416;0.000004;0
4418;0;0
4420;0.000015;0
4422;0.000061;0
4424;0.000191;0
4426;0.000356;0
4428;0.000615;0
4430;0.000843;0
4432;0.001126;0
4434;0.001396;0
4436;0.001636;0
4438;0.001656;0
4440;0.000922;0
4442;0.00043;0
4444;-0.000241;0
4446;-0.000838;0
4448;-0.001156;0
4450;-0.001182;0
4452;-0.001063;0
4454;-0.000825;0
4456;-0.000592;0
4458;-0.000212;0
4460;0.000003;0
4462;0.000133;0
4464;0.000282;0
4466;0.000457;0
4468;0.000657;0
4470;0.000874;0
4472;0.000991;0
4474;0.001114;0
4476;0.001153;0
4478;0.00123;0
4480;0.001267;0
4482;0.001381;0
4484;0.001455;0
4486;0.001529;0
4488;0.001694;0
4490;0.001883;0
4492;0.004913;0
4494;0.001058;0
4496;0.000648;0
4498;0.00151;0
4500;0.001416;0
4502;0.001841;0
4504;0.002485;0
4506;0.002954;-0.00005
4508;0.003001;0.010405
4510;0.002672;0.019296
4512;0.002826;0.01435
4514;0.003111;0.00995
4516;0.003374;0.00727
4518;0.003142;0.005531
4520;0.003125;0.004474
4522;0.003016;0.003778
4524;0.003362;0.003501
4526;0.003342;0.003297
4528;0.003301;0.002908
4530;0.0033;0.00223
4532;0.002946;0.002078
4534;0.002963;0.002417
4536;0.002942;0.002287
4538;0.003152;0.001626
4540;0.003141;0.001688
4542;0.004451;0.002057
4544;0.003793;0.001939
4546;0.003368;0.001261
4548;0.002985;0.001221
4550;0.002552;0.001519
4552;0.001801;0.001203
4554;0.002104;0.00075
4556;0.002182;0.001152
4558;0.00134;0.001456
4560;0.001185;0.000875
4562;0.001237;0.00088
4564;0.00086;0.001449
4566;-0.000121;0.000978
4568;0.000192;-0.000279
4570;0.001088;-0.001116
4572;0.000875;-0.001372
4574;0.001816;-0.002058
4576;0.004535;-0.003682
4578;-0.004319;-0.003519
4580;0.004318;-0.001391
4582;0.004307;-0.001672
4584;0.004395;-0.000253
4586;0.003158;0.0018
4588;0.00063;0.0003
4590;0.000316;-0.000662
4592;0.002661;-0.000358
4594;0.002393;-0.001323
4596;0.00244;-0.003003
4598;0.001143;-0.002051
4600;0.00026;-0.001198
4602;-0.000619;-0.001254
4604;-0.000399;-0.001134
4606;-0.00078;-0.000335
4608;-0.001442;-0.000513
4610;-0.001174;-0.001173
4612;-0.000756;-0.000944
4614;-0.000989;-0.000994
4616;-0.001426;-0.001383
4618;-0.001023;-0.002008
4620;-0.000983;-0.001578
4622;-0.00158;-0.001408
4624;-0.001708;-0.001672
4626;-0.001379;-0.001846
4628;-0.001402;-0.001407
4630;-0.001913;-0.001436
4632;-0.002107;-0.00177
4634;-0.001888;-0.001885
4636;-0.00165;-0.001565
4638;-0.001993;-0.001658
4640;-0.002382;-0.00186
4642;-0.002219;-0.002163
4644;-0.001941;-0.001987
4646;-0.001851;-0.001769
4648;-0.002038;-0.001902
4650;-0.000244;-0.002029
4652;0;-0.002331
4654;0;-0.002068
4656;0;-0.001786
4658;0;-0.001683
4660;0;-0.001804
4662;0;-0.001859
4664;0;-0.001956
4666;0;-0.00172
4668;0;-0.001463
4670;0;-0.001259
4672;0;-0.001104
4674;0;-0.001066
4676;0;-0.001051
4678;0;-0.000995
4680;0;-0.001025
4682;0;-0.00092
4684;0;-0.000814
4686;0;-0.000683
4688;0;-0.00055
4690;0;-0.000449
4692;0;-0.000376
4694;0;-0.00032
4696;0;-0.000277
4698;0;-0.000247
4700;0;-0.000227
4702;0;-0.00021
4704;0;-0.000191
4706;0;-0.000156
4708;0;-0.000127
4710;0;-0.000104
4712;0;-0.000089
4714;0;-0.000072
4716;0;-0.000057
4718;0;-0.000045
4720;0;-0.000031
4722;0;-0.000021
4724;0;-0.000014
4726;0;-0.000009
4728;0;-0.000006
4730;0;-0.000004
4732;0;-0.000002
4734;0;-0.000001
4736;0;-0.000001
4738;0;-0.000001
4740;0;0
4742;0;0
4744;0;0
4746;0;0
4748;0;0
4750;0;0
4752;0;0
4754;0;0.000001
4756;0;0.000001
4758;0;0.000001
4760;0;0.000001
4762;0;0.000001
4764;0;0.000001
4766;0;0.000001
4768;0;0.000001
4770;0;0.000001
4772;0;0.000001
4774;0;0.000001
4776;0;0.000001
4778;0;0.000001
4780;0;0.000001
4782;0;0.000001
4784;0;0.000001
4786;0;0
4788;0;0
4790;0;0
4792;0;0
4794;0;0
4796;0;0
4798;0;0
4800;0;0
4802;0;-0.000001
4804;0;-0.000001
4806;0;-0.000001
4808;0;-0.000001
4810;0;-0.000001
4812;0;-0.000001
4814;0;-0.000001
4816;0;-0.000001
4818;0;-0.000001
4820;0;-0.000001
4822;0;-0.000001
4824;0;-0.000001
4826;0;-0.000001
4828;0;-0.000001
4830;0;-0.000001
4832;0;-0.000001
4834;0;-0.000001
4836;0;-0.000001
4838;0;-0.000001
4840;0;-0.000001
4842;0;-0.000001
4844;0;-0.000001
4846;0;-0.000001
4848;0;-0.000001
4850;0;-0.000001
4852;0;-0.000001
4854;0;-0.000001
4856;0;-0.000001
4858;0;-0.000001
4860;0;-0.000001
4862;0;-0.000001
4864;0;-0.000001
4866;0;-0.000001
4868;0;-0.000001
4870;0;-0.000001
4872;0;-0.000001
4874;0;-0.000001
4876;0;-0.000001
4878;0;-0.000001
4880;0;-0.000001
4882;0;-0.000001
4884;0;-0.000001
4886;0;-0.000001
4888;0;-0.000001
4890;0;-0.000001
4892;0;-0.000001
4894;0;-0.000001
4896;0;-0.000001
4898;0;-0.000001
4900;0;-0.000001
4902;0;-0.000001
4904;0;-0.000001
4906;0;-0.000001
4908;0;-0.000001
4910;0;-0.000001
4912;0;-0.000001
4914;0;-0.000001
4916;0;-0.000001
4918;0;-0.000001
4920;0;-0.000001
4922;0;-0.000001
4924;0;-0.000001
4926;0;-0.000001
4928;0;-0.000001
4930;0;-0.000001
4932;0;-0.000001
4934;0;-0.000001
4936;0;-0.000001
4938;0;0
4940;0;0
4942;0;0
4944;0;0
4946;0;0
4948;0;0
4950;0;0
4952;0;0
4954;0;0
4956;0;0
4958;0;0
4960;0;0
4962;0;0
4964;0;0
4966;0;0
4968;0;0
4970;0;0
4972;0;0
4974;0;0
4976;0;0
4978;0;0
4980;0;0
4982;0;0
4984;0;0
4986;0;0
4988;0;0
4990;0;0
4992;0;0
4994;0;0
4996;0;0
4998;0;0
5000;0;0
5002;0;0
5004;0;0
5006;0;0
5008;0;0
5010;0;0
5012;0;0
5014;0;0
5016;0;0
5018;0;0
5020;0;0
5022;0;0
5024;0;0
5026;0;0
5028;0;0
5030;0;0
5032;0;0
5034;0;0
5036;0;0
5038;0;0
5040;0;0
5042;0;0
5044;0;0
5046;0;0
5048;0;0
5050;0;0
5052;0;0
5054;0;0
5056;0;0
5058;0;0
5060;0;0
5062;0;0
5064;0;0
5066;0;0
5068;0;0
5070;0;0
5072;0;0
5074;0;0
5076;0;0
5078;0;0
5080;0;0
5082;0;0
5084;0;0
5086;0;0
5088;0;0
5090;0;0
5092;0;0
5094;0;0
5096;0;0
5098;0;0
5100;0;0
5102;0;0
5104;0;0
5106;0;0
5108;0;0
5110;0;0
5112;0;0
5114;0;0
5116;0;0
5118;0;0
5120;0;0
5122;0;0
5124;0;0
5126;0;0
5128;0;0
5130;0;0
5132;0;0
5134;0;0
5136;0;0
5138;0;0
5140;0;0
5142;0;0
5144;0;0
5146;0;0
5148;0;0
5150;0;0
5152;0;0
5154;0;0
5156;0;0
5158;0;0
5160;0;0
5162;0;0
5164;0;0
5166;0;0
5168;0;0
5170;0;0
5172;0;0
5174;0;0
5176;0;0
5178;0;0
5180;0;0
5182;0;0
5184;0;0
5186;0;0
5188;0;0
5190;0;0
5192;0;0
5194;0;0
5196;0;0
5198;0;0
5200;0;0
5202;0;0
5204;0;0
5206;0;0
5208;0;0
5210;0;0
5212;0;0
5214;0;0
5216;0;0
5218;0;0
5220;0;0
5222;0;0
5224;0;0
5226;0;0
5228;0;0
5230;0;0
5232;0;0
5234;0;0
5236;0;0
5238;0;0
5240;0;0
5242;0;0
5244;0;0
5246;0;0
5248;0;0
5250;0;0
5252;0;0
5254;0;0
5256;0;0
5258;0;0
5260;0;0
5262;0;0
5264;0;0
5266;0;0
5268;0;0
5270;0;0
5272;0;0
5274;0;0
