# time;position;energy
100.00000;0.00000;0.00000
101.00000;0.00000;0.00000
102.00000;0.00000;0.00000
103.00000;0.00000;0.00000
104.00000;0.00000;0.00000
105.00000;0.00000;0.00000
106.00000;0.00000;0.00000
107.00000;0.00000;0.00000
108.00000;0.00000;0.00000
109.00000;0.00000;0.00000
110.00000;0.00000;0.00000
111.00000;0.00000;0.00000
112.00000;0.00000;0.00000
113.00000;0.00000;0.00000
114.00000;0.00000;0.00000
115.00000;0.00000;0.00000
116.00000;0.00000;0.00000
117.00000;0.00000;0.00000
118.00000;0.00000;0.00000
119.00000;0.00000;0.00000
120.00000;0.00000;0.00000
121.00000;0.00000;0.00000
122.00000;0.00000;0.00000
123.00000;0.00000;0.00000
124.00000;0.00000;0.00000
125.00000;0.00000;0.00000
126.00000;0.00000;0.00000
127.00000;0.00000;0.00000
128.00000;0.00000;0.00000
129.00000;0.00000;0.00000
130.00000;0.00000;0.00000
131.00000;0.00000;0.00000
132.00000;0.00000;0.00000
133.00000;0.00000;0.00000
134.00000;0.00000;0.00000
135.00000;0.00000;0.00000
136.00000;0.00000;0.00000
137.00000;0.00000;0.00000
138.00000;0.00000;0.00000
139.00000;0.00000;0.00000
140.00000;0.00000;0.00000
141.00000;0.00000;0.00000
142.00000;0.00000;0.00000
143.00000;0.00000;0.00000
144.00000;0.00000;0.00000
145.00000;0.00000;0.00000
146.00000;0.00000;0.00000
147.00000;0.00000;0.00000
148.00000;0.00000;0.00000
149.00000;0.00000;0.00000
150.00000;0.00000;0.00000
151.00000;0.00000;0.00000
152.00000;0.00000;0.00000
153.00000;0.00000;0.00000
154.00000;0.00000;0.00000
155.00000;0.00000;0.00000
156.00000;0.00000;0.00000
157.00000;0.00000;0.00000
158.00000;0.00000;0.00000
159.00000;0.00000;0.00000
160.00000;0.00000;0.00000
161.00000;0.00000;0.00000
162.00000;0.00000;0.00000
163.00000;0.00000;0.00000
164.00000;0.00000;0.00000
165.00000;0.00000;0.00000
166.00000;0.00000;0.00000
167.00000;0.00000;0.00000
168.00000;0.00000;0.00000
169.00000;0.00000;0.00000
170.00000;0.00000;0.00000
171.00000;0.00000;0.00000
172.00000;0.00000;0.00000
173.00000;0.00000;0.00000
174.00000;0.00000;0.00000
175.00000;0.00000;0.00000
176.00000;0.00000;0.00000
177.00000;0.00000;0.00000
178.00000;0.00000;0.00000
179.00000;0.00000;0.00000
180.00000;0.00000;0.00000
181.00000;0.00000;0.00000
182.00000;0.00000;0.00000
183.00000;0.00000;0.00000
184.00000;0.00000;0.00000
185.00000;0.00000;0.00000
186.00000;0.00000;0.00000
187.00000;0.00000;0.00000
188.00000;0.00000;0.00000
189.00000;0.00000;0.00000
190.00000;0.00000;0.00000
191.00000;0.00000;0.00000
192.00000;0.00000;0.00000
193.00000;0.00000;0.00000
194.00000;0.00000;0.00000
195.00000;0.00000;0.00000
196.00000;0.00000;0.00000
197.00000;0.00000;0.00000
198.00000;0.00000;0.00000
199.00000;0.00000;0.00000
200.00000;0.00000;0.00000
201.00000;0.00000;0.00000
202.00000;0.00000;0.00000
203.00000;0.00000;0.00000
204.00000;0.00000;0.00000
205.00000;0.00000;0.00000
206.00000;3.47288;-0.10261
207.00000;6.91609;-0.10164
208.00000;10.32966;-0.10066
209.00000;13.71361;-0.09969
210.00000;17.06797;-0.09872
211.00000;20.39277;-0.09775
212.00000;23.68804;-0.09679
213.00000;26.95380;-0.09582
214.00000;30.19009;-0.09486
215.00000;33.39694;-0.09391
216.00000;36.57436;-0.09295
217.00000;39.72240;-0.09200
218.00000;42.84108;-0.09105
219.00000;45.93042;-0.09010
220.00000;48.99046;-0.08916
221.00000;52.02122;-0.08821
222.00000;55.02274;-0.08727
223.00000;57.99503;-0.08634
224.00000;60.93814;-0.08540
225.00000;63.85209;-0.08447
226.00000;66.73690;-0.08354
227.00000;69.59260;-0.08261
228.00000;72.41923;-0.08169
229.00000;75.21681;-0.08076
230.00000;77.98537;-0.07984
231.00000;80.72494;-0.07893
232.00000;83.43555;-0.07801
233.00000;86.11722;-0.07710
234.00000;88.76998;-0.07619
235.00000;91.39387;-0.07528
236.00000;93.98891;-0.07438
237.00000;96.55513;-0.07347
238.00000;99.09255;-0.07257
239.00000;101.60121;-0.07168
240.00000;104.08114;-0.07078
241.00000;106.53236;-0.06989
242.00000;108.95490;-0.06900
243.00000;111.34878;-0.06811
244.00000;113.71405;-0.06722
245.00000;116.05072;-0.06634
246.00000;118.35883;-0.06546
247.00000;120.63840;-0.06458
248.00000;122.88947;-0.06370
249.00000;125.11205;-0.06283
250.00000;127.30618;-0.06196
251.00000;129.47189;-0.06109
252.00000;131.60920;-0.06022
253.00000;133.71815;-0.05936
254.00000;135.79876;-0.05850
255.00000;137.85106;-0.05764
256.00000;139.87508;-0.05678
257.00000;141.87085;-0.05593
258.00000;143.83840;-0.05508
259.00000;145.77774;-0.05423
260.00000;147.68893;-0.05338
261.00000;149.57197;-0.05254
262.00000;151.42690;-0.05170
263.00000;153.25375;-0.05086
264.00000;155.05255;-0.05002
265.00000;156.82332;-0.04918
266.00000;158.56609;-0.04835
267.00000;160.28090;-0.04752
268.00000;161.96777;-0.04669
269.00000;163.62672;-0.04587
270.00000;165.25780;-0.04504
271.00000;166.86102;-0.04422
272.00000;168.43641;-0.04341
273.00000;169.98400;-0.04259
274.00000;171.50383;-0.04178
275.00000;172.99591;-0.04097
276.00000;174.46029;-0.04016
277.00000;175.89698;-0.03935
278.00000;177.30601;-0.03855
279.00000;178.68742;-0.03774
280.00000;180.04122;-0.03694
281.00000;181.36746;-0.03615
282.00000;182.66616;-0.03535
283.00000;183.93734;-0.03456
284.00000;185.18104;-0.03377
285.00000;186.39728;-0.03298
286.00000;187.58609;-0.03220
287.00000;188.74750;-0.03141
288.00000;189.88154;-0.03063
289.00000;190.98824;-0.02986
290.00000;192.06763;-0.02908
291.00000;193.11973;-0.02831
292.00000;194.14457;-0.02753
293.00000;195.14218;-0.02677
294.00000;196.11259;-0.02600
295.00000;197.05583;-0.02523
296.00000;197.97193;-0.02447
297.00000;198.86090;-0.02371
298.00000;199.72280;-0.02296
299.00000;0.00000;0.00000
300.00000;0.00000;0.00000
